song_stem,file_or_dir,type,ok,size_bytes,mtime
lyrics_82,sample01_struct_time.json,file,OK,39,2025-09-22 13:41:33
lyrics_82,sample01_struct_label.json,file,OK,47,2025-09-22 13:41:33
lyrics_82,sample01.wav,file,OK,5787322,2025-09-22 13:41:48
lyrics_82,chord/chord_txt,dir,OK,1 files,
lyrics_82,chord/chord_btc_txt,dir,OK,1 files,
lyrics_83,sample01.mid,file,OK,1840,2025-09-22 13:42:46
lyrics_83,sample01.json,file,OK,34,2025-09-22 13:42:46
lyrics_83,sample01.txt,file,OK,340,2025-09-22 13:42:45
lyrics_83,sample01_times.txt,file,OK,581,2025-09-22 13:42:46
lyrics_83,sample01_struct_time.json,file,OK,39,2025-09-22 13:42:47
lyrics_83,sample01_struct_label.json,file,OK,47,2025-09-22 13:42:47
lyrics_83,sample01.wav,file,OK,5074936,2025-09-22 13:43:01
lyrics_83,chord/chord_txt,dir,OK,1 files,
lyrics_83,chord/chord_btc_txt,dir,OK,1 files,
lyrics_84,sample01.mid,file,OK,1802,2025-09-22 13:43:58
lyrics_84,sample01.json,file,OK,34,2025-09-22 13:43:58
lyrics_84,sample01.txt,file,OK,330,2025-09-22 13:43:57
lyrics_84,sample01_times.txt,file,OK,571,2025-09-22 13:43:58
lyrics_84,sample01_struct_time.json,file,OK,39,2025-09-22 13:43:59
lyrics_84,sample01_struct_label.json,file,OK,47,2025-09-22 13:43:59
lyrics_84,sample01.wav,file,OK,6211360,2025-09-22 13:44:13
lyrics_84,chord/chord_txt,dir,OK,1 files,
lyrics_84,chord/chord_btc_txt,dir,OK,1 files,
lyrics_85,sample01.mid,file,OK,1755,2025-09-23 01:54:50
lyrics_85,sample01.json,file,OK,34,2025-09-23 01:54:50
lyrics_85,sample01.txt,file,OK,329,2025-09-23 01:54:49
lyrics_85,sample01_times.txt,file,OK,570,2025-09-23 01:54:50
lyrics_85,sample01_struct_time.json,file,OK,33,2025-09-23 01:54:51
lyrics_85,sample01_struct_label.json,file,OK,47,2025-09-23 01:54:51
lyrics_85,sample01.wav,file,OK,4820514,2025-09-23 01:55:06
lyrics_85,chord/chord_txt,dir,OK,1 files,
lyrics_85,chord/chord_btc_txt,dir,OK,1 files,
lyrics_86,sample01.mid,file,OK,1797,2025-09-22 13:46:08
lyrics_86,sample01.json,file,OK,34,2025-09-22 13:46:08
lyrics_86,sample01.txt,file,OK,328,2025-09-22 13:46:07
lyrics_86,sample01_times.txt,file,OK,569,2025-09-22 13:46:09
lyrics_86,sample01_struct_time.json,file,OK,39,2025-09-22 13:46:09
lyrics_86,sample01_struct_label.json,file,OK,47,2025-09-22 13:46:09
lyrics_86,sample01.wav,file,OK,5736438,2025-09-22 13:46:22
lyrics_86,chord/chord_txt,dir,OK,1 files,
lyrics_86,chord/chord_btc_txt,dir,OK,1 files,
lyrics_87,sample01.mid,file,OK,1698,2025-09-22 13:47:11
lyrics_87,sample01.json,file,OK,34,2025-09-22 13:47:11
lyrics_87,sample01.txt,file,OK,320,2025-09-22 13:47:10
lyrics_87,sample01_times.txt,file,OK,561,2025-09-22 13:47:12
lyrics_87,sample01_struct_time.json,file,OK,39,2025-09-22 13:47:12
lyrics_87,sample01_struct_label.json,file,OK,47,2025-09-22 13:47:12
lyrics_87,sample01.wav,file,OK,4430398,2025-09-22 13:47:26
lyrics_87,chord/chord_txt,dir,OK,1 files,
lyrics_87,chord/chord_btc_txt,dir,OK,1 files,
lyrics_88,sample01.mid,file,OK,1706,2025-09-22 13:48:15
lyrics_88,sample01.json,file,OK,34,2025-09-22 13:48:15
lyrics_88,sample01.txt,file,OK,323,2025-09-22 13:48:14
lyrics_88,sample01_times.txt,file,OK,564,2025-09-22 13:48:16
lyrics_88,sample01_struct_time.json,file,OK,39,2025-09-22 13:48:17
lyrics_88,sample01_struct_label.json,file,OK,47,2025-09-22 13:48:17
lyrics_88,sample01.wav,file,OK,4922282,2025-09-22 13:48:31
lyrics_88,chord/chord_txt,dir,OK,1 files,
lyrics_88,chord/chord_btc_txt,dir,OK,1 files,
lyrics_89,sample01.mid,file,OK,1775,2025-09-22 13:49:19
lyrics_89,sample01.json,file,OK,34,2025-09-22 13:49:19
lyrics_89,sample01.txt,file,OK,329,2025-09-22 13:49:18
lyrics_89,sample01_times.txt,file,OK,570,2025-09-22 13:49:20
lyrics_89,sample01_struct_time.json,file,OK,39,2025-09-22 13:49:21
lyrics_89,sample01_struct_label.json,file,OK,47,2025-09-22 13:49:21
lyrics_89,sample01.wav,file,OK,5371764,2025-09-22 13:49:34
lyrics_89,chord/chord_txt,dir,OK,1 files,
lyrics_89,chord/chord_btc_txt,dir,OK,1 files,
lyrics_9,sample01.mid,file,OK,1828,2025-09-22 13:50:22
lyrics_9,sample01.json,file,OK,34,2025-09-22 13:50:22
lyrics_9,sample01.txt,file,OK,333,2025-09-22 13:50:21
lyrics_9,sample01_times.txt,file,OK,574,2025-09-22 13:50:23
lyrics_9,sample01_struct_time.json,file,OK,39,2025-09-22 13:50:24
lyrics_9,sample01_struct_label.json,file,OK,47,2025-09-22 13:50:24
lyrics_9,sample01.wav,file,OK,6020854,2025-09-22 13:50:38
lyrics_9,chord/chord_txt,dir,OK,1 files,
lyrics_9,chord/chord_btc_txt,dir,OK,1 files,
lyrics_90,sample01.mid,file,OK,1794,2025-09-22 13:51:34
lyrics_90,sample01.json,file,OK,34,2025-09-22 13:51:34
lyrics_90,sample01.txt,file,OK,330,2025-09-22 13:51:33
lyrics_90,sample01_times.txt,file,OK,571,2025-09-22 13:51:35
lyrics_90,sample01_struct_time.json,file,OK,37,2025-09-22 13:51:36
lyrics_90,sample01_struct_label.json,file,OK,47,2025-09-22 13:51:36
lyrics_90,sample01.wav,file,OK,5312398,2025-09-22 13:51:50
lyrics_90,chord/chord_txt,dir,OK,1 files,
lyrics_90,chord/chord_btc_txt,dir,OK,1 files,
lyrics_91,sample01.mid,file,OK,1735,2025-09-22 13:52:38
lyrics_91,sample01.json,file,OK,34,2025-09-22 13:52:38
lyrics_91,sample01.txt,file,OK,322,2025-09-22 13:52:37
lyrics_91,sample01_times.txt,file,OK,563,2025-09-22 13:52:39
lyrics_91,sample01_struct_time.json,file,OK,37,2025-09-22 13:52:39
lyrics_91,sample01_struct_label.json,file,OK,47,2025-09-22 13:52:39
lyrics_91,sample01.wav,file,OK,5244552,2025-09-22 13:52:53
lyrics_91,chord/chord_txt,dir,OK,1 files,
lyrics_91,chord/chord_btc_txt,dir,OK,1 files,
lyrics_92,sample01.mid,file,OK,1746,2025-09-22 13:53:41
lyrics_92,sample01.json,file,OK,34,2025-09-22 13:53:41
lyrics_92,sample01.txt,file,OK,324,2025-09-22 13:53:40
lyrics_92,sample01_times.txt,file,OK,565,2025-09-22 13:53:41
lyrics_92,sample01_struct_time.json,file,OK,39,2025-09-22 13:53:42
lyrics_92,sample01_struct_label.json,file,OK,47,2025-09-22 13:53:42
lyrics_92,sample01.wav,file,OK,5651630,2025-09-22 13:53:56
lyrics_92,chord/chord_txt,dir,OK,1 files,
lyrics_92,chord/chord_btc_txt,dir,OK,1 files,
lyrics_93,sample01.mid,file,OK,1750,2025-09-22 13:54:44
lyrics_93,sample01.json,file,OK,34,2025-09-22 13:54:44
lyrics_93,sample01.txt,file,OK,326,2025-09-22 13:54:43
lyrics_93,sample01_times.txt,file,OK,567,2025-09-22 13:54:45
lyrics_93,sample01_struct_time.json,file,OK,37,2025-09-22 13:54:45
lyrics_93,sample01_struct_label.json,file,OK,47,2025-09-22 13:54:45
lyrics_93,sample01.wav,file,OK,5337840,2025-09-22 13:55:00
lyrics_93,chord/chord_txt,dir,OK,1 files,
lyrics_93,chord/chord_btc_txt,dir,OK,1 files,
lyrics_94,sample01.mid,file,OK,1698,2025-09-22 13:55:53
lyrics_94,sample01.json,file,OK,34,2025-09-22 13:55:53
lyrics_94,sample01.txt,file,OK,321,2025-09-22 13:55:52
lyrics_94,sample01_times.txt,file,OK,562,2025-09-22 13:55:53
lyrics_94,sample01_struct_time.json,file,OK,39,2025-09-22 13:55:54
lyrics_94,sample01_struct_label.json,file,OK,47,2025-09-22 13:55:54
lyrics_94,sample01.wav,file,OK,4667860,2025-09-22 13:56:07
lyrics_94,chord/chord_txt,dir,OK,1 files,
lyrics_94,chord/chord_btc_txt,dir,OK,1 files,
lyrics_95,sample01.mid,file,OK,1708,2025-09-22 13:56:55
lyrics_95,sample01.json,file,OK,34,2025-09-22 13:56:55
lyrics_95,sample01.txt,file,OK,324,2025-09-22 13:56:54
lyrics_95,sample01_times.txt,file,OK,565,2025-09-22 13:56:56
lyrics_95,sample01_struct_time.json,file,OK,39,2025-09-22 13:56:56
lyrics_95,sample01_struct_label.json,file,OK,47,2025-09-22 13:56:56
lyrics_95,sample01.wav,file,OK,4616976,2025-09-22 13:57:10
lyrics_95,chord/chord_txt,dir,OK,1 files,
lyrics_95,chord/chord_btc_txt,dir,OK,1 files,
lyrics_96,sample01.mid,file,OK,1789,2025-09-22 13:57:59
lyrics_96,sample01.json,file,OK,34,2025-09-22 13:57:59
lyrics_96,sample01.txt,file,OK,331,2025-09-22 13:57:58
lyrics_96,sample01_times.txt,file,OK,572,2025-09-22 13:58:00
lyrics_96,sample01_struct_time.json,file,OK,37,2025-09-22 13:58:01
lyrics_96,sample01_struct_label.json,file,OK,47,2025-09-22 13:58:01
lyrics_96,sample01.wav,file,OK,5354802,2025-09-22 13:58:15
lyrics_96,chord/chord_txt,dir,OK,1 files,
lyrics_96,chord/chord_btc_txt,dir,OK,1 files,
lyrics_97,sample01.mid,file,OK,1717,2025-09-22 13:59:03
lyrics_97,sample01.json,file,OK,34,2025-09-22 13:59:03
lyrics_97,sample01.txt,file,OK,324,2025-09-22 13:59:02
lyrics_97,sample01_times.txt,file,OK,565,2025-09-22 13:59:04
lyrics_97,sample01_struct_time.json,file,OK,37,2025-09-22 13:59:05
lyrics_97,sample01_struct_label.json,file,OK,47,2025-09-22 13:59:05
lyrics_97,sample01.wav,file,OK,5193668,2025-09-22 13:59:19
lyrics_97,chord/chord_txt,dir,OK,1 files,
lyrics_97,chord/chord_btc_txt,dir,OK,1 files,
lyrics_98,sample01.mid,file,OK,1707,2025-09-22 14:00:16
lyrics_98,sample01.json,file,OK,34,2025-09-22 14:00:16
lyrics_98,sample01.txt,file,OK,325,2025-09-22 14:00:15
lyrics_98,sample01_times.txt,file,OK,566,2025-09-22 14:00:16
lyrics_98,sample01_struct_time.json,file,OK,37,2025-09-22 14:00:17
lyrics_98,sample01_struct_label.json,file,OK,47,2025-09-22 14:00:17
lyrics_98,sample01.wav,file,OK,4990130,2025-09-22 14:00:31
lyrics_98,chord/chord_txt,dir,OK,1 files,
lyrics_98,chord/chord_btc_txt,dir,OK,1 files,
lyrics_99,sample01.mid,file,OK,1785,2025-09-22 14:01:20
lyrics_99,sample01.json,file,OK,34,2025-09-22 14:01:20
lyrics_99,sample01.txt,file,OK,330,2025-09-22 14:01:19
lyrics_99,sample01_times.txt,file,OK,571,2025-09-22 14:01:20
lyrics_99,sample01_struct_time.json,file,OK,39,2025-09-22 14:01:21
lyrics_99,sample01_struct_label.json,file,OK,47,2025-09-22 14:01:21
lyrics_99,sample01.wav,file,OK,5380244,2025-09-22 14:01:35
lyrics_99,chord/chord_txt,dir,OK,1 files,
lyrics_99,chord/chord_btc_txt,dir,OK,1 files,
